UNIQUE_SCHOOL_ID,NCES_School_ID,School_Name,Logic_Class,School_Classification,Sum_total_pop,Avg_median_income,StdDev_median_income,City,County_Name,District_ID,School_ID,District_name,Grade_Range,Locale_Type,Locale_Code,NCES_District_ID,SCHID,X,Y,Zip,Avg_Education_LTHS,Avg_Education_CompHS_OrHigher,Avg_Education_SomeCollege_OrHigher,Avg_Education_Bach_OrHigher,Avg_Education_Masters_OrHigher,Avg_Education_Professional_OrHigher,Avg_Education_Doctorate_OrHigher,Avg_CompInternet_NoComputer,Avg_CompInternet_CompButNoInternet,Avg_CompInternet_CompWithSomeInternet,Weighed_Median_Income,Disparity_White,Disparity_Black,Disparity_Hispanic,Disparity_Asian,URG,Total_Student_Count,Teacher_Number,Teacher_Ratio__Based_on_CS_Teacher,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC,COMBOKEY,SCH_DISCWODIS_REF_AS_M,SCH_DISCWODIS_REF_AS_F,SCH_DISCWODIS_REF_BL_M,SCH_DISCWODIS_REF_BL_F,SCH_DISCWODIS_REF_WH_M,SCH_DISCWODIS_REF_WH_F,SCH_DISCWODIS_REF_HI_M,SCH_DISCWODIS_REF_HI_F,SCH_DISCWODIS_ARR_AS_M,SCH_DISCWODIS_ARR_AS_F,SCH_DISCWODIS_ARR_BL_M,SCH_DISCWODIS_ARR_BL_F,SCH_DISCWODIS_ARR_WH_M,SCH_DISCWODIS_ARR_WH_F,SCH_DISCWODIS_ARR_HI_M,SCH_DISCWODIS_ARR_HI_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_DISCWODIS_ISS_HI_M,SCH_DISCWODIS_ISS_HI_F,SCH_DISCWODIS_ISS_AS_M,SCH_DISCWODIS_ISS_AS_F,SCH_DISCWODIS_ISS_BL_M,SCH_DISCWODIS_ISS_BL_F,SCH_DISCWODIS_ISS_WH_M,SCH_DISCWODIS_ISS_WH_F,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_APENR_IND,SCH_APCOURSES,SCH_APSEL,SCH_APENR_HI_M,SCH_APENR_HI_F,SCH_APENR_AS_M,SCH_APENR_AS_F,SCH_APENR_BL_M,SCH_APENR_BL_F,SCH_APENR_WH_M,SCH_APENR_WH_F,TOT_APENR_M,TOT_APENR_F,SCH_APENR_LEP_M,SCH_APENR_LEP_F,SCH_APCOMPENR_BL_M,SCH_APCOMPENR_BL_F,SCH_APCOMPENR_AS_M,SCH_APCOMPENR_AS_F,SCH_APCOMPENR_WH_M,SCH_APCOMPENR_WH_F,SCH_APCOMPENR_HI_M,SCH_APCOMPENR_HI_F,TOT_APCOMPENR_M,TOT_APCOMPENR_F,SCH_COMPCLASSES_CSCI,SCH_COMPCCERT_CSCI,SCH_COMPENR_CSCI_HI_M,SCH_COMPENR_CSCI_HI_F,SCH_COMPENR_CSCI_WH_M,SCH_COMPENR_CSCI_WH_F,SCH_COMPENR_CSCI_BL_M,SCH_COMPENR_CSCI_BL_F,SCH_COMPENR_CSCI_AS_M,SCH_COMPENR_CSCI_AS_F,SCH_INTERNET_FIBER,SCH_INTERNET_WIFI,SCH_INTERNET_SCHDEV,SCH_INTERNET_STUDDEV,SCH_INTERNET_WIFIENDEV,Free_Lunch,Reduced_Lunch,demand_Black,demand_White,demand_Asian,demand_Hispanic
7065062,130387001430,Jordan Vocational High School,"1,1,0",Both without extra teachers,17366,49730.6875,44355.11417,Columbus,Muscogee County,706,5062,Muscogee County,09-12,City,12,1303870,1430,-84.97164154,32.49456787,31906,18.65528157,81.34471804,50.80163081,15.79353373,5.73493684,2.182906701,0.539579998,9.261832749,8.513687085,82.2244799,46829.82422,0.094731219,-0.249383524,0.066989973,0.029960547,68.23999786,869,1,0.0012,69.76,58.73,11.03,3.0,1.0,0.0,0.0,0.0,0.0,130387001430.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,10.0,4.0,8.0,6.0,23.0,0.0,1.0,Yes,2.0,No,2.0,1.0,0.0,0.0,3.0,5.0,5.0,4.0,10.0,13.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,7.0,7.0,12.0,1.0,10.0,6.0,19.0,19.0,0.0,0.0,Yes,Yes,Yes,Yes,897.0,584.0,81.0,-1.91,1.02,0.24,0.57
6225054,130084000324,Villa Rica High School,"1,1,1",Both with extra teachers,37185,83510.9,25045.45429,Carrollton,Carroll County,622,5054,Carroll County,09-12,Rural,41,1300840,324,-84.94696045,33.7279892,30116,11.11286997,88.88713074,57.40958277,22.57805007,8.233794122,1.979465184,0.425638344,2.303463845,2.427783955,95.2687516,80953.33594,0.016726814,0.00106004,0.028200192,0.00965728,43.54999924,1807,4,0.0022,83.0,74.24,8.76,3.51,2.0,0.0,1.0,0.1,0.25,130084000324.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,14.0,7.0,3.0,0.0,1.0,28.0,22.0,59.0,38.0,16.0,6.0,6.0,13.0,1.0,1.0,12.0,9.0,36.0,34.0,60.0,57.0,0.0,0.0,Yes,11.0,Yes,6.0,19.0,1.0,0.0,23.0,21.0,75.0,72.0,114.0,120.0,0.0,2.0,8.0,2.0,0.0,0.0,22.0,4.0,1.0,1.0,33.0,7.0,17.0,17.0,22.0,6.0,96.0,41.0,45.0,14.0,1.0,2.0,Yes,Yes,Yes,Yes,2417.0,243.0,57.0,-0.02,0.16,0.01,0.08
7611412,130012004240,South Atlanta High School,"1,0,0",In person without extra teachers,13427,44088.18182,14150.9579,Atlanta,Fulton County,761,1412,Atlanta Public Schools,09-12,City,11,1300120,4240,-84.36302948,33.66792679,30335,18.83085155,81.16914858,40.67226543,13.02214861,2.901411039,2.220018821,0.136554624,13.5214792,14.69790694,71.78061431,36388.14063,-0.003232759,0.087284483,-0.075431034,-0.001077586,98.80999756,928,4,0.0043,63.08,56.08,7.0,4.0,2.15,0.0,1.0,0.0,1.0,130012004240.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,8.0,0.0,0.0,48.0,84.0,1.0,0.0,54.0,93.0,0.0,4.0,Yes,9.0,Yes,4.0,7.0,0.0,0.0,31.0,68.0,1.0,0.0,36.0,77.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,8.0,8.0,6.0,3.0,2.0,0.0,28.0,9.0,0.0,0.0,Yes,Yes,Yes,Yes,841.0,245.0,123.0,10.12,-0.38,-0.12,-8.75
7610182,130012001865,Benjamin E. Mays High School,"1,0,0",In person without extra teachers,28364,55389.33333,26103.65462,Atlanta,Fulton County,761,182,Atlanta Public Schools,09-12,City,11,1300120,1865,-84.50238037,33.73838806,30335,10.86349222,89.13650742,56.12634583,35.49687915,17.10197433,3.71358234,1.171206078,5.139807099,6.272949922,88.58724213,46928.69531,-0.000747943,0.001598545,-0.032586858,0.0,99.18000031,1337,4,0.003,79.7,59.07,20.63,4.0,1.15,0.0,1.0,0.25,1.0,130012001865.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,8.0,3.0,0.0,0.0,87.0,99.0,0.0,0.0,95.0,103.0,2.0,1.0,Yes,3.0,Yes,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,1223.0,244.0,0.0,-0.22,-0.01,0.0,0.08
6484050,130186000864,Douglas County High School,"1,1,0",Both without extra teachers,39999,77117.4,30947.45759,Douglasville,Douglas County,648,4050,Douglas County,09-12,Suburb,21,1301860,864,-84.74285126,33.74403763,30134,10.38783389,89.61216589,58.88263717,30.78604595,11.67222856,3.221881653,1.333152283,1.840111405,5.872880881,92.28700785,79208.74219,0.002674793,0.044057898,-0.030709328,-0.000600982,87.0,1969,2,0.001,109.99,103.99,6.0,5.0,2.0,0.0,0.17,0.33,0.0,130186000864.0,,,,,,,,,,,,,,,,,28.0,18.0,2.0,1.0,0.0,0.0,15.0,6.0,3.0,0.0,19.0,19.0,28.0,31.0,6.0,6.0,136.0,160.0,19.0,32.0,198.0,240.0,0.0,2.0,Yes,13.0,Yes,14.0,11.0,9.0,8.0,59.0,90.0,20.0,13.0,109.0,133.0,0.0,0.0,9.0,6.0,1.0,0.0,7.0,0.0,1.0,1.0,19.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,6.0,2.0,0.0,Yes,Yes,Yes,Yes,1417.0,833.0,0.0,-0.02,-0.01,0.08,0.03
6670187,130255001980,Meadowcreek High School,"1,0,0",In person without extra teachers,38269,50687.24,18462.9256,Lawrenceville,Gwinnett County,667,187,Gwinnett County,09-12,Suburb,21,1302550,1980,-84.14711761,33.92308426,30045,28.51396873,71.4860315,41.22900054,19.41415188,6.271158321,1.679202081,0.517871421,2.781051825,13.1666874,84.05226043,44755.47266,0.023642305,-0.030470107,-0.140295953,0.138494477,92.08000183,2663,4,0.0015,151.76,128.67,23.09,6.0,1.83,0.0,0.0,0.0,1.0,130255001980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,314.0,19.0,9.0,1.0,0.0,6.0,7.0,0.0,0.0,37.0,37.0,271.0,232.0,38.0,29.0,75.0,60.0,7.0,5.0,395.0,326.0,55.0,54.0,Yes,20.0,Yes,195.0,229.0,43.0,38.0,51.0,75.0,8.0,7.0,299.0,356.0,12.0,22.0,2.0,2.0,5.0,3.0,0.0,1.0,16.0,8.0,23.0,14.0,23.0,18.0,184.0,84.0,10.0,2.0,42.0,32.0,26.0,14.0,Yes,Yes,Yes,Yes,1483.0,904.0,163.0,0.13,0.11,0.67,-0.97
6330381,130129001881,Lassiter High School,"1,1,0",Both without extra teachers,24797,147458.6429,33996.94871,Marietta,Cobb County,633,381,Cobb County,09-12,Suburb,21,1301290,1881,-84.47403717,34.04150009,30061,2.92884997,97.0711501,87.49607795,67.92712402,26.54298648,8.002620561,3.256752342,0.465745639,0.974511721,98.55974197,150535.4844,0.026053343,0.029890211,-0.110708743,0.089067079,19.19000053,1933,1,0.0005,107.9,102.9,5.0,5.0,1.0,0.0,1.13,0.25,0.2,130129001881.0,,,,,,,,,,,,,,,,,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,14.0,19.0,17.0,17.0,16.0,8.0,8.0,136.0,116.0,186.0,164.0,0.0,3.0,Yes,27.0,Yes,29.0,41.0,36.0,50.0,17.0,31.0,251.0,291.0,346.0,443.0,0.0,3.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,2.0,2.0,3.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,Yes,Yes,Yes,Yes,414.0,398.0,0.0,1.6,1.4,4.78,-5.94
7540105,130567001870,White County High School,"0,1,0",Virtual without extra teachers,16551,61448.54545,12846.65592,Cleveland,White County,754,105,White County,09-12,Rural,41,1305670,1870,-83.79625702,34.61652756,30528,16.59055029,83.40945018,48.93677261,20.83767613,8.970497847,2.3333191,1.096566309,3.891372117,9.975348082,86.13328067,61592.23828,-0.540288389,-0.012722646,-0.055979643,0.658184886,6.869999886,1179,0,0.0,70.82,70.49,0.33,3.0,0.0,0.0,1.0,0.0,0.0,130567001870.0,,,,,,,,,,,,,,,,,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,20.0,17.0,17.0,4.0,4.0,0.0,1.0,1.0,1.0,59.0,55.0,67.0,66.0,0.0,0.0,Yes,11.0,Yes,3.0,4.0,1.0,2.0,1.0,1.0,52.0,83.0,59.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,Yes,No,1180.0,426.0,0.0,-5.0,-212.33,258.67,-22.0
6440407,130174003708,Dekalb Early College Academy,"0,0,0",No without extra teachers,15450,73637.3,46175.82478,Stone Mountain,DeKalb County,644,407,DeKalb County,09-12,Suburb,21,1301740,3708,-84.19717407,33.83095169,30083,7.526516163,92.47348328,68.67699604,34.78331554,13.48430885,5.546866357,3.651446366,3.516835904,5.659216988,90.82394714,75505.09375,,,,,86.44000244,295,0,0.0,15.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,130174003708.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2.0,6.0,2.0,0.0,26.0,47.0,0.0,0.0,30.0,53.0,0.0,0.0,Yes,4.0,Yes,2.0,1.0,2.0,0.0,7.0,25.0,0.0,0.0,11.0,27.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Yes,Yes,Yes,Yes,54.0,,,,,,
6311054,130123000474,Forest Park High School,"1,0,0",In person without extra teachers,31299,52324.61905,18188.02081,Jonesboro,Clayton County,631,1054,Clayton County,09-12,Suburb,21,1301230,474,-84.35549927,33.60531998,30236,24.69340156,75.30659884,39.78534777,12.74538285,3.3228124,1.115963271,0.488450469,5.917123304,11.03678549,83.04609091,51002.46875,0.000325616,-0.035016768,-0.033147734,0.077307805,89.58000183,1765,4,0.0023,90.0,90.0,0.0,5.0,0.0,0.0,1.09,0.4,0.54,130123000474.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,169.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,66.0,92.0,16.0,19.0,65.0,69.0,6.0,3.0,158.0,187.0,16.0,14.0,Yes,16.0,No,73.0,120.0,29.0,30.0,57.0,82.0,6.0,3.0,168.0,238.0,6.0,7.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,7.0,7.0,43.0,21.0,4.0,2.0,34.0,8.0,15.0,3.0,-13,-13,-13,-13,1825.0,295.0,0.0,-0.09,-0.02,0.65,-0.44
6445067,130174000679,Southwest DeKalb High School,"1,1,0",Both without extra teachers,34972,73252.85714,23372.3979,Stone Mountain,DeKalb County,644,5067,DeKalb County,09-12,Suburb,21,1301740,679,-84.22360992,33.70280838,30083,6.843864358,93.15613556,68.22652352,32.21281027,12.47334629,2.88172527,2.045852052,1.879366426,5.200103512,92.92053024,62511.96094,-0.003060444,-0.052962679,-0.003449071,0.043793492,97.69999695,1307,4,0.0031,66.0,43.0,23.0,2.0,1.0,3.0,0.75,0.0,0.33,130174000679.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,0.0,1.0,50.0,57.0,0.0,0.0,52.0,59.0,0.0,0.0,Yes,11.0,Yes,3.0,1.0,3.0,2.0,99.0,133.0,0.0,0.0,106.0,137.0,1.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.0,3.0,1.0,0.0,0.0,0.0,53.0,22.0,1.0,0.0,Yes,Yes,Yes,Yes,1159.0,944.0,0.0,-0.2,-0.03,0.24,-0.06
6550176,130210000912,Fannin County High School,"1,1,0",Both without extra teachers,28746,58711.05263,16221.50823,Blue Ridge,Fannin County,655,176,Fannin County,09-12,Rural,42,1302100,912,-84.33092499,34.85115051,30513,11.61042024,88.38957901,54.49979248,23.15765465,10.08970525,4.257803816,1.955405381,6.161039892,5.207883203,88.63107719,57428.38672,0.07,-0.004444445,-0.05111111,-0.004444445,5.559999943,900,1,0.0011,60.22,57.46,2.76,2.1,1.0,0.0,1.0,0.0,0.2,130210000912.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,58.0,31.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,18.0,16.0,21.0,21.0,0.0,0.0,Yes,8.0,No,1.0,1.0,0.0,1.0,0.0,0.0,9.0,14.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,1097.0,532.0,69.0,0.14,-0.26,-0.06,-0.29
7100292,130402002188,East Paulding High School,"1,0,0",In person without extra teachers,35447,113121.1176,22918.32873,Dallas,Paulding County,710,292,Paulding County,09-12,Suburb,21,1304020,2188,-84.74672699,33.94114304,30132,6.836425921,93.16357422,69.13560261,36.10460046,12.86868699,3.289138976,1.545506849,0.763156912,3.33012854,95.9067145,113700.6484,-0.013028922,0.07155823,-0.028820943,-0.010487677,45.72999954,1907,4,0.0021,101.0,98.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,130402002188.0,1.0,1.0,8.0,0.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,19.0,13.0,3.0,3.0,0.0,1.0,12.0,2.0,24.0,11.0,9.0,9.0,11.0,7.0,0.0,1.0,20.0,22.0,40.0,38.0,74.0,73.0,0.0,1.0,Yes,10.0,No,7.0,7.0,0.0,2.0,16.0,22.0,44.0,63.0,72.0,100.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,456.0,426.0,0.0,1.34,-1.43,0.77,-0.93
6670176,130255001114,Parkview High School,"1,1,0",Both without extra teachers,35874,108774.2,31061.6872,Lawrenceville,Gwinnett County,667,176,Gwinnett County,09-12,Suburb,21,1302550,1114,-84.11408234,33.85626221,30045,8.335934644,91.66406586,74.9178038,50.01415833,19.96118177,6.648147836,3.437652776,1.004525673,3.029814649,95.9656601,104344.4219,-0.0227628,-0.101667576,-0.152962595,0.273120463,54.29000092,3262,6,0.0018,169.57,162.57,7.0,7.0,1.0,0.0,0.0,0.0,0.0,130255001114.0,,,,,,,,,,,,,,,,,129.0,124.0,32.0,28.0,3.0,4.0,46.0,17.0,16.0,20.0,54.0,54.0,56.0,84.0,117.0,96.0,112.0,100.0,119.0,119.0,431.0,414.0,20.0,19.0,Yes,28.0,Yes,44.0,63.0,180.0,185.0,88.0,109.0,145.0,171.0,481.0,542.0,5.0,7.0,1.0,1.0,14.0,7.0,2.0,0.0,2.0,1.0,19.0,9.0,25.0,22.0,32.0,5.0,35.0,3.0,39.0,11.0,47.0,16.0,Yes,Yes,Yes,Yes,556.0,49.0,14.0,-0.86,-0.24,2.9,-1.92
6890105,130330001303,Bradwell Institute,"1,1,0",Both without extra teachers,49016,57090.58333,12239.9435,Hinesville,Liberty County,689,105,Liberty County,09-12,City,13,1303300,1303,-81.60404968,31.84968758,31313,8.117685165,91.88231506,60.76939865,20.3122551,6.073452537,1.485517035,0.571774368,1.917245998,4.444811715,93.63794189,56900.45703,-0.00976801,-0.149287745,0.032641433,0.081562884,75.16000366,1755,1,0.0006,84.52,84.02,0.5,4.0,1.0,0.0,1.0,0.47,0.27,130330001303.0,,,,,,,,,,,,,,,,,14.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,10.0,2.0,1.0,19.0,26.0,15.0,11.0,52.0,55.0,0.0,0.0,Yes,11.0,No,11.0,23.0,7.0,3.0,19.0,56.0,18.0,22.0,66.0,112.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,1632.0,323.0,43.0,-4.16,-0.27,2.27,0.91
6750105,130282003407,Dutchtown High,"1,0,0",Both without extra teachers,20595,94767.2,29915.33133,McDonough,Henry County,675,105,Henry County,09-12,Suburb,21,1302820,3407,-84.25531769,33.47019958,30253,9.145479288,90.85452062,60.4184559,25.42075044,8.052430521,2.30508868,0.678989064,2.693384286,7.70975218,89.59686453,89017.70313,0.007568375,-0.051826518,-0.073324896,0.089549996,86.23999786,1861,5,0.0027,88.2,79.2,9.0,5.0,1.0,0.0,1.0,1.0,1.0,130282003407.0,,,,,,,,,,,,,,,,,29.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,23.0,15.0,8.0,3.0,6.0,4.0,85.0,74.0,6.0,3.0,107.0,85.0,3.0,1.0,Yes,13.0,Yes,7.0,6.0,15.0,13.0,41.0,67.0,4.0,4.0,71.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,5.0,3.0,4.0,2.0,57.0,17.0,10.0,3.0,Yes,Yes,Yes,Yes,1646.0,427.0,67.0,-0.44,0.01,0.83,-0.5
6671819,130255004344,McClure Health Science High School,"1,0,0",In person without extra teachers,50624,58284.48387,20148.5012,Lawrenceville,Gwinnett County,667,1819,Gwinnett County,09-12,Suburb,21,1302550,4344,-84.1365509,33.9422493,30045,13.90562078,86.09437859,62.01747966,30.78610902,9.399435667,1.441090198,0.721194474,2.446779799,9.374203021,88.17901742,56404.92969,0.024708368,-4.59263e-05,-0.1498117,0.089969687,86.04000092,1146,1,0.0009,48.08,45.05,3.03,3.0,1.0,0.0,0.0,0.0,0.0,130255004344.0,,,,,,,,,,,,,,,,,90.0,86.0,7.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,12.0,21.0,74.0,4.0,19.0,5.0,19.0,2.0,4.0,35.0,116.0,5.0,6.0,Yes,15.0,Yes,55.0,112.0,17.0,42.0,13.0,40.0,3.0,7.0,92.0,203.0,6.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,7.0,1.0,12.0,2.0,5.0,5.0,27.0,12.0,1.0,1.0,7.0,1.0,9.0,2.0,Yes,Yes,Yes,Yes,175.0,871.0,236.0,0.24,0.06,0.29,-0.82
6713050,130267001183,Haralson County High School,"1,0,0",In person without extra teachers,12903,63553.0,10044.68434,Tallapoosa,Haralson County,671,3050,Haralson County,09-12,Rural,42,1302670,1183,-85.24456024,33.76753998,30176,19.13530879,80.8646913,37.45530128,14.15051057,7.07869003,3.272087672,0.916316607,3.665796497,13.4253612,82.90884243,55519.24609,-0.077625461,-0.003059976,0.029767442,0.0423011,6.630000114,950,1,0.0011,67.03,61.09,5.94,2.0,0.0,0.0,1.0,0.0,0.0,130267001183.0,,,,,,,,,,,,,,,,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,39.0,30.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,1.0,Yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,Yes,Yes,Yes,Yes,905.0,859.0,81.0,-0.07,-1.71,0.93,0.66
7583050,130579001841,Wilkinson County High School,"0,0,0",No without extra teachers,8852,46112.0,18119.16067,Irwinton,Wilkinson County,758,3050,Wilkinson County,09-12,Rural,42,1305790,1841,-83.21895599,32.82567215,31042,9.987150643,90.01284875,40.78290727,12.87908724,4.547836449,1.128999554,0.987244977,9.023755186,10.83097455,80.14527088,46635.61328,,,,,67.55000305,376,0,0.0,28.0,24.0,4.0,1.0,0.25,0.0,0.5,0.0,0.0,130579001841.0,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,11.0,6.0,5.0,22.0,18.0,0.0,0.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,376.0,,,,,,
6994050,130363001362,Manchester High School,"1,0,0",In person without extra teachers,9563,51122.125,7904.312194,Greenville,Meriwether County,699,4050,Meriwether County,09-12,Rural,42,1303630,1362,-84.61969757,32.85892487,30222,11.97692821,88.02307205,42.29982061,13.29185896,5.186599457,1.7256275,0.425167322,10.62344104,8.043635798,81.33292198,43719.20703,0.061827958,-0.045905706,0.046112489,-0.009925558,58.31000137,403,1,0.0025,32.13,-11.0,-11.0,1.0,2.0,2.0,0.0,0.0,0.0,130363001362.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,300.0,261.0,0.0,-1.54,2.08,-0.33,1.55
